JURISDICTI3,QJur_US,Sample Type,Parameter,ResultJuris,Units,LoadQUns,LoadsPoundsQUns
LAGUNA NIGUEL,93295528.12752546,Total,PCB030,71.75,ng/L,6693954143.149952,0.4178895586358414
LAGUNA NIGUEL,93295528.12752546,Total,PCB112,78.875,ng/L,7358684781.058571,0.4593873022634423
LAGUNA NIGUEL,93295528.12752546,Total,PCB198,87.3125,ng/L,8145865799.634567,0.5085293670856015
LAGUNA NIGUEL,93295528.12752546,Total,TCMX,58.625,ng/L,5469450336.47618,0.3414463466902606
LAGUNA NIGUEL,93295528.12752546,Total,"2,4'-DDD",1,ng/L,93295528.12752546,0.005824244719663294
LAGUNA NIGUEL,93295528.12752546,Total,"2,4'-DDE",1,ng/L,93295528.12752546,0.005824244719663294
LAGUNA NIGUEL,93295528.12752546,Total,"2,4'-DDT",1,ng/L,93295528.12752546,0.005824244719663294
LAGUNA NIGUEL,93295528.12752546,Total,"4,4'-DDD",1.1444444444444444,ng/L,106771548.85705692,0.006665524512503548
LAGUNA NIGUEL,93295528.12752546,Total,"4,4'-DDE",1.698888888888889,ng/L,158498736.1188738,0.009894744640405751
LAGUNA NIGUEL,93295528.12752546,Total,"4,4'-DDT",1,ng/L,93295528.12752546,0.005824244719663294
LAGUNA NIGUEL,93295528.12752546,Total,Acenaphthene,2.5,ng/L,233238820.31881365,0.014560611799158235
LAGUNA NIGUEL,93295528.12752546,Total,Acenaphthylene,2.5,ng/L,233238820.31881365,0.014560611799158235
LAGUNA NIGUEL,93295528.12752546,Total,Aldrin,2.5,ng/L,233238820.31881365,0.014560611799158235
LAGUNA NIGUEL,93295528.12752546,Total,Anthracene,2.5,ng/L,233238820.31881365,0.014560611799158235
LAGUNA NIGUEL,93295528.12752546,Total,Benz[a]anthracene,2.5,ng/L,233238820.31881365,0.014560611799158235
LAGUNA NIGUEL,93295528.12752546,Total,Benzo[a]pyrene,2.86,ng/L,266825210.4447228,0.01665733989823702
LAGUNA NIGUEL,93295528.12752546,Total,Benzo[b]fluoranthene,3.032222222222222,ng/L,282892773.6222411,0.017660404266623474
LAGUNA NIGUEL,93295528.12752546,Total,"Benzo[g,h,i]perylene",3.1655555555555557,ng/L,295332177.37257785,0.018436970229245255
LAGUNA NIGUEL,93295528.12752546,Total,Benzo[k]fluoranthene,2.9055555555555554,ng/L,271075340.0594212,0.016922666602132794
LAGUNA NIGUEL,93295528.12752546,Total,BHC-alpha,2.5,ng/L,233238820.31881365,0.014560611799158235
LAGUNA NIGUEL,93295528.12752546,Total,BHC-beta,2.5,ng/L,233238820.31881365,0.014560611799158235
LAGUNA NIGUEL,93295528.12752546,Total,BHC-delta,2.5,ng/L,233238820.31881365,0.014560611799158235
LAGUNA NIGUEL,93295528.12752546,Total,BHC-gamma,2.5,ng/L,233238820.31881365,0.014560611799158235
LAGUNA NIGUEL,93295528.12752546,Total,Bolstar (Sulprofos),2,ng/L,186591056.25505093,0.011648489439326589
LAGUNA NIGUEL,93295528.12752546,Total,Chlordane-alpha,1,ng/L,93295528.12752546,0.005824244719663294
LAGUNA NIGUEL,93295528.12752546,Total,Chlordane-gamma,1,ng/L,93295528.12752546,0.005824244719663294
LAGUNA NIGUEL,93295528.12752546,Total,Chlorpyrifos,0.5,ng/L,46647764.06376273,0.002912122359831647
LAGUNA NIGUEL,93295528.12752546,Total,Chrysene,2.8722222222222222,ng/L,267965489.12183702,0.016728525111477346
LAGUNA NIGUEL,93295528.12752546,Total,Demeton,1,ng/L,93295528.12752546,0.005824244719663294
LAGUNA NIGUEL,93295528.12752546,Total,Diazinon,0.5,ng/L,46647764.06376273,0.002912122359831647
LAGUNA NIGUEL,93295528.12752546,Total,"Dibenz[a,h]anthracene",2.5,ng/L,233238820.31881365,0.014560611799158235
LAGUNA NIGUEL,93295528.12752546,Total,Dichlorvos,3,ng/L,279886584.3825764,0.017472734158989887
LAGUNA NIGUEL,93295528.12752546,Total,Dieldrin,1,ng/L,93295528.12752546,0.005824244719663294
LAGUNA NIGUEL,93295528.12752546,Total,Dimethoate,5,ng/L,466477640.6376273,0.02912122359831647
LAGUNA NIGUEL,93295528.12752546,Total,Disulfoton,1,ng/L,93295528.12752546,0.005824244719663294
LAGUNA NIGUEL,93295528.12752546,Total,Endosulfan-I,2.5,ng/L,233238820.31881365,0.014560611799158235
LAGUNA NIGUEL,93295528.12752546,Total,Endosulfan-II,2.5,ng/L,233238820.31881365,0.014560611799158235
LAGUNA NIGUEL,93295528.12752546,Total,Endosulfan Sulfate,2.5,ng/L,233238820.31881365,0.014560611799158235
LAGUNA NIGUEL,93295528.12752546,Total,Endrin,2.5,ng/L,233238820.31881365,0.014560611799158235
LAGUNA NIGUEL,93295528.12752546,Total,Endrin Aldehyde,2.5,ng/L,233238820.31881365,0.014560611799158235
LAGUNA NIGUEL,93295528.12752546,Total,Ethoprop (Ethoprofos),1,ng/L,93295528.12752546,0.005824244719663294
LAGUNA NIGUEL,93295528.12752546,Total,Fenchlorphos (Ronnel),2,ng/L,186591056.25505093,0.011648489439326589
LAGUNA NIGUEL,93295528.12752546,Total,Fensulfothion,1,ng/L,93295528.12752546,0.005824244719663294
LAGUNA NIGUEL,93295528.12752546,Total,Fenthion,2,ng/L,186591056.25505093,0.011648489439326589
LAGUNA NIGUEL,93295528.12752546,Total,Fluoranthene,3.5679999999999996,ng/L,332878444.3590108,0.020780905159758632
LAGUNA NIGUEL,93295528.12752546,Total,Fluorene,2.5,ng/L,233238820.31881365,0.014560611799158235
LAGUNA NIGUEL,93295528.12752546,Total,Heptachlor,2.5,ng/L,233238820.31881365,0.014560611799158235
LAGUNA NIGUEL,93295528.12752546,Total,Heptachlor Epoxide,2.5,ng/L,233238820.31881365,0.014560611799158235
LAGUNA NIGUEL,93295528.12752546,Total,"Indeno[1,2,3-cd]pyrene",3.283333333333333,ng/L,306320317.3520419,0.01912293682956115
LAGUNA NIGUEL,93295528.12752546,Total,Malathion,2.5,ng/L,233238820.31881365,0.014560611799158235
LAGUNA NIGUEL,93295528.12752546,Total,Merphos,1,ng/L,93295528.12752546,0.005824244719663294
LAGUNA NIGUEL,93295528.12752546,Total,Methoxychlor,2.5,ng/L,233238820.31881365,0.014560611799158235
LAGUNA NIGUEL,93295528.12752546,Total,Methyl Parathion,1,ng/L,93295528.12752546,0.005824244719663294
LAGUNA NIGUEL,93295528.12752546,Total,Mevinphos (Phosdrin),5,ng/L,466477640.6376273,0.02912122359831647
LAGUNA NIGUEL,93295528.12752546,Total,Mirex,2.5,ng/L,233238820.31881365,0.014560611799158235
LAGUNA NIGUEL,93295528.12752546,Total,Naphthalene,2.5,ng/L,233238820.31881365,0.014560611799158235
LAGUNA NIGUEL,93295528.12752546,Total,Phenanthrene,3.2414285714285715,ng/L,302410790.45907897,0.018878873241308592
LAGUNA NIGUEL,93295528.12752546,Total,Phorate,5,ng/L,466477640.6376273,0.02912122359831647
LAGUNA NIGUEL,93295528.12752546,Total,Pyrene,4.25125,ng/L,396622613.9521426,0.024760320364468576
LAGUNA NIGUEL,93295528.12752546,Total,Tetrachlorvinphos (Stirofos),2,ng/L,186591056.25505093,0.011648489439326589
LAGUNA NIGUEL,93295528.12752546,Total,Tokuthion (Prothiofos),3,ng/L,279886584.3825764,0.017472734158989887
LAGUNA NIGUEL,93295528.12752546,Total,Toxaphene,12.5,ng/L,1166194101.5940683,0.07280305899579119
LAGUNA NIGUEL,93295528.12752546,Total,trans-Nonachlor,1,ng/L,93295528.12752546,0.005824244719663294
LAGUNA NIGUEL,93295528.12752546,Total,Trichloronate,1,ng/L,93295528.12752546,0.005824244719663294
LAGUNA NIGUEL,93295528.12752546,Total,"Arsenic, Total",2.9343749999999997,ug/L,273764065.3492075,17.09051809926198
LAGUNA NIGUEL,93295528.12752546,Dissolved,"Arsenic, Total",2.9343749999999997,ug/L,273764065.3492075,17.09051809926198
LAGUNA NIGUEL,93295528.12752546,Total,"Cadmium, Total",1.1073529411764707,ug/L,103311077.47062747,6.449494520450679
LAGUNA NIGUEL,93295528.12752546,Dissolved,"Cadmium, Total",1.1073529411764707,ug/L,103311077.47062747,6.449494520450679
LAGUNA NIGUEL,93295528.12752546,Total,"Calcium, Total",232.375,ug/L,21679548348.633728,1353.408866731758
LAGUNA NIGUEL,93295528.12752546,Total,Chromium 6+,0.1279047619047619,ug/L,11932942.311930163,0.7449486341436005
LAGUNA NIGUEL,93295528.12752546,Dissolved,Chromium 6+,0.1279047619047619,ug/L,11932942.311930163,0.7449486341436005
LAGUNA NIGUEL,93295528.12752546,Total,"Chromium, Total",0.3652173913043478,ug/L,34073149.40309626,2.127115462833551
LAGUNA NIGUEL,93295528.12752546,Dissolved,"Chromium, Total",0.3652173913043478,ug/L,34073149.40309626,2.127115462833551
LAGUNA NIGUEL,93295528.12752546,Total,"Copper, Total",5.121875,ug/L,477848033.1281695,29.831053423525432
LAGUNA NIGUEL,93295528.12752546,Dissolved,"Copper, Total",5.121875,ug/L,477848033.1281695,29.831053423525432
LAGUNA NIGUEL,93295528.12752546,Total,Dissolved Organic Carbon,8.3,ug/L,774352883.4584614,48.34123117320535
LAGUNA NIGUEL,93295528.12752546,Total,"Hardness as CaCO3, Total",1087.375,ug/L,101447224897.668,6333.138102043876
LAGUNA NIGUEL,93295528.12752546,Total,"Iron, Total",67.77272727272727,ug/L,6322892383.551839,394.7249489553623
LAGUNA NIGUEL,93295528.12752546,Dissolved,"Iron, Total",67.77272727272727,ug/L,6322892383.551839,394.7249489553623
LAGUNA NIGUEL,93295528.12752546,Total,"Lead, Total",0.11705882352941177,ug/L,10921064.763163276,0.681779234831174
LAGUNA NIGUEL,93295528.12752546,Dissolved,"Lead, Total",0.11705882352941177,ug/L,10921064.763163276,0.681779234831174
LAGUNA NIGUEL,93295528.12752546,Total,"Magnesium, Total",123.09375,ug/L,11484096415.447588,716.9281234610538
LAGUNA NIGUEL,93295528.12752546,Total,"Manganese, Total",157.95,ug/L,14736028667.742645,919.9394534708173
LAGUNA NIGUEL,93295528.12752546,Dissolved,"Manganese, Total",157.95,ug/L,14736028667.742645,919.9394534708173
LAGUNA NIGUEL,93295528.12752546,Total,MBAS,0.0471,mg/L,4394219.37480645,274.3219262961412
LAGUNA NIGUEL,93295528.12752546,Total,"Mercury, Total",0.025,ug/L,2332388.2031881367,0.14560611799158238
LAGUNA NIGUEL,93295528.12752546,Dissolved,"Mercury, Total",0.025,ug/L,2332388.2031881367,0.14560611799158238
LAGUNA NIGUEL,93295528.12752546,Total,"Nickel, Total",11.9125,ug/L,1111382978.819147,69.381315222989
LAGUNA NIGUEL,93295528.12752546,Dissolved,"Nickel, Total",11.9125,ug/L,1111382978.819147,69.381315222989
LAGUNA NIGUEL,93295528.12752546,Total,"Selenium, Total",5.34375,ug/L,498547978.4314642,31.123307720700733
LAGUNA NIGUEL,93295528.12752546,Dissolved,"Selenium, Total",5.34375,ug/L,498547978.4314642,31.123307720700733
LAGUNA NIGUEL,93295528.12752546,Total,"Silver, Total",0.1,ug/L,9329552.812752547,0.5824244719663295
LAGUNA NIGUEL,93295528.12752546,Dissolved,"Silver, Total",0.1,ug/L,9329552.812752547,0.5824244719663295
LAGUNA NIGUEL,93295528.12752546,Total,"Thallium, Total",0.1,ug/L,9329552.812752547,0.5824244719663295
LAGUNA NIGUEL,93295528.12752546,Dissolved,"Thallium, Total",0.1,ug/L,9329552.812752547,0.5824244719663295
LAGUNA NIGUEL,93295528.12752546,Total,Total Organic Carbon (TOC),7.20625,mg/L,672310899.5689803,41970.96351107361
LAGUNA NIGUEL,93295528.12752546,Total,"Zinc, Total",11.617647058823529,ug/L,1083874517.9521341,67.66401953726475
LAGUNA NIGUEL,93295528.12752546,Dissolved,"Zinc, Total",11.617647058823529,ug/L,1083874517.9521341,67.66401953726475
LAGUNA NIGUEL,93295528.12752546,Total,"Ammonia, as Nitrogen",0.19153846153846155,mg/L,17869681.925964493,1115.5668732278157
LAGUNA NIGUEL,93295528.12752546,Total,Chloride,550,mg/L,51312540470.13901,3203334.595814812
LAGUNA NIGUEL,93295528.12752546,Total,Nitrate + Nitrite as N,2.553125,mg/L,238195145.25058845,14870.024799890349
LAGUNA NIGUEL,93295528.12752546,Total,"Nitrogen, Total Kjeldahl",1.2416666666666667,mg/L,115841947.42501079,7231.770526915257
LAGUNA NIGUEL,93295528.12752546,Total,Orthophosphate as P,0.20249999999999999,mg/L,18892344.445823904,1179.4095557318171
LAGUNA NIGUEL,93295528.12752546,Total,pH,8.1625,NA,761524748.3409265,NA
LAGUNA NIGUEL,93295528.12752546,Total,Phosphorus as PO4,0.99875,mg/L,93178908.71736605,5816.964413763715
LAGUNA NIGUEL,93295528.12752546,Total,SpecificConductivity,4037.5,NA,376680694814.88403,NA
LAGUNA NIGUEL,93295528.12752546,Total,Sulfate,1061.875,mg/L,99068188930.4161,6184619.861692461
LAGUNA NIGUEL,93295528.12752546,Total,Total Dissolved Solids,2506.25,mg/L,233821917369.6107,14597013.328656131
LAGUNA NIGUEL,93295528.12752546,Total,VSS,3.9675000000000002,mg/L,370150007.8459573,23107.690925264124
LAGUNA NIGUEL,93295528.12752546,Total,TSS,3.9749999999999996,mg/L,370849724.3069137,23151.372760661594
LAGUNA NIGUEL,93295528.12752546,Total,E. coli,1700.2083333333333,CFU/100 mL,158621834385.15317,44916627599175.05
LAGUNA NIGUEL,93295528.12752546,Total,Enterococcus,6232.166666666667,CFU/100 mL,581433280545.4266,164643299185487.38
LAGUNA NIGUEL,93295528.12752546,Total,Fecal coliforms,3078.8571428571427,CFU/100 mL,287243603172.0612,81338196623026.23
LAGUNA NIGUEL,93295528.12752546,Total,Total Coliforms,59328.333333333336,CFU/100 mL,5535068191259.207,1567354189582487.3
LAGUNA NIGUEL,93295528.12752546,NA,NA,NA,NA,NA,NA
ORANGE CO,50348909.71779928,Total,d10-Acenaphthene,75.78571428571429,ng/L,3815728086.4703603,0.23820792491702653
ORANGE CO,50348909.71779928,Total,d10-Phenanthrene,92.35714285714286,ng/L,4650081447.508177,0.2902948604313999
ORANGE CO,50348909.71779928,Total,d12-Chrysene,92.78571428571429,ng/L,4671659551.672948,0.29164193634987506
ORANGE CO,50348909.71779928,Total,d8-Naphthalene,56.107142857142854,ng/L,2824933470.2379527,0.17635468899370813
ORANGE CO,50348909.71779928,Total,PCB030,71.21428571428571,ng/L,3585561642.0461345,0.22383911511995794
ORANGE CO,50348909.71779928,Total,PCB112,85.71428571428571,ng/L,4315620832.954224,0.26941518369503464
ORANGE CO,50348909.71779928,Total,PCB198,96.5,ng/L,4858669787.767631,0.30331659430999325
ORANGE CO,50348909.71779928,Total,TCMX,54.92857142857143,ng/L,2765593683.784832,0.17265023021790138
ORANGE CO,50348909.71779928,Total,"2,4'-DDD",1,ng/L,50348909.71779928,0.003143177143108738
ORANGE CO,50348909.71779928,Total,"2,4'-DDE",1,ng/L,50348909.71779928,0.003143177143108738
ORANGE CO,50348909.71779928,Total,"2,4'-DDT",1,ng/L,50348909.71779928,0.003143177143108738
ORANGE CO,50348909.71779928,Total,"4,4'-DDD",1,ng/L,50348909.71779928,0.003143177143108738
ORANGE CO,50348909.71779928,Total,"4,4'-DDE",1,ng/L,50348909.71779928,0.003143177143108738
ORANGE CO,50348909.71779928,Total,"4,4'-DDT",1,ng/L,50348909.71779928,0.003143177143108738
ORANGE CO,50348909.71779928,Total,Acenaphthene,2.5,ng/L,125872274.2944982,0.007857942857771845
ORANGE CO,50348909.71779928,Total,Acenaphthylene,2.5,ng/L,125872274.2944982,0.007857942857771845
ORANGE CO,50348909.71779928,Total,Aldrin,2.5,ng/L,125872274.2944982,0.007857942857771845
ORANGE CO,50348909.71779928,Total,Anthracene,2.5,ng/L,125872274.2944982,0.007857942857771845
ORANGE CO,50348909.71779928,Total,Benz[a]anthracene,2.5,ng/L,125872274.2944982,0.007857942857771845
ORANGE CO,50348909.71779928,Total,Benzo[a]pyrene,2.5,ng/L,125872274.2944982,0.007857942857771845
ORANGE CO,50348909.71779928,Total,Benzo[b]fluoranthene,2.5,ng/L,125872274.2944982,0.007857942857771845
ORANGE CO,50348909.71779928,Total,"Benzo[g,h,i]perylene",2.5,ng/L,125872274.2944982,0.007857942857771845
ORANGE CO,50348909.71779928,Total,Benzo[k]fluoranthene,2.5,ng/L,125872274.2944982,0.007857942857771845
ORANGE CO,50348909.71779928,Total,BHC-alpha,2.5,ng/L,125872274.2944982,0.007857942857771845
ORANGE CO,50348909.71779928,Total,BHC-beta,2.5,ng/L,125872274.2944982,0.007857942857771845
ORANGE CO,50348909.71779928,Total,BHC-delta,2.5,ng/L,125872274.2944982,0.007857942857771845
ORANGE CO,50348909.71779928,Total,BHC-gamma,2.5,ng/L,125872274.2944982,0.007857942857771845
ORANGE CO,50348909.71779928,Total,Bolstar (Sulprofos),2,ng/L,100697819.43559857,0.006286354286217476
ORANGE CO,50348909.71779928,Total,Chlordane-alpha,1,ng/L,50348909.71779928,0.003143177143108738
ORANGE CO,50348909.71779928,Total,Chlordane-gamma,1,ng/L,50348909.71779928,0.003143177143108738
ORANGE CO,50348909.71779928,Total,Chlorpyrifos,0.5,ng/L,25174454.85889964,0.001571588571554369
ORANGE CO,50348909.71779928,Total,Chrysene,2.5,ng/L,125872274.2944982,0.007857942857771845
ORANGE CO,50348909.71779928,Total,Demeton,1,ng/L,50348909.71779928,0.003143177143108738
ORANGE CO,50348909.71779928,Total,Diazinon,0.5,ng/L,25174454.85889964,0.001571588571554369
ORANGE CO,50348909.71779928,Total,"Dibenz[a,h]anthracene",2.5,ng/L,125872274.2944982,0.007857942857771845
ORANGE CO,50348909.71779928,Total,Dichlorvos,3,ng/L,151046729.15339786,0.009429531429326215
ORANGE CO,50348909.71779928,Total,Dieldrin,1,ng/L,50348909.71779928,0.003143177143108738
ORANGE CO,50348909.71779928,Total,Dimethoate,5,ng/L,251744548.5889964,0.01571588571554369
ORANGE CO,50348909.71779928,Total,Disulfoton,1,ng/L,50348909.71779928,0.003143177143108738
ORANGE CO,50348909.71779928,Total,Endosulfan-I,2.5,ng/L,125872274.2944982,0.007857942857771845
ORANGE CO,50348909.71779928,Total,Endosulfan-II,2.5,ng/L,125872274.2944982,0.007857942857771845
ORANGE CO,50348909.71779928,Total,Endosulfan Sulfate,2.5,ng/L,125872274.2944982,0.007857942857771845
ORANGE CO,50348909.71779928,Total,Endrin,2.5,ng/L,125872274.2944982,0.007857942857771845
ORANGE CO,50348909.71779928,Total,Endrin Aldehyde,2.5,ng/L,125872274.2944982,0.007857942857771845
ORANGE CO,50348909.71779928,Total,Ethoprop (Ethoprofos),1,ng/L,50348909.71779928,0.003143177143108738
ORANGE CO,50348909.71779928,Total,Fenchlorphos (Ronnel),2,ng/L,100697819.43559857,0.006286354286217476
ORANGE CO,50348909.71779928,Total,Fensulfothion,3.5266666666666664,ng/L,177563821.60477212,0.011084938058030147
ORANGE CO,50348909.71779928,Total,Fenthion,2,ng/L,100697819.43559857,0.006286354286217476
ORANGE CO,50348909.71779928,Total,Fluoranthene,2.755,ng/L,138711246.27253702,0.008659453029264573
ORANGE CO,50348909.71779928,Total,Fluorene,3.066666666666667,ng/L,154403323.1345845,0.00963907657220013
ORANGE CO,50348909.71779928,Total,Heptachlor,2.5,ng/L,125872274.2944982,0.007857942857771845
ORANGE CO,50348909.71779928,Total,Heptachlor Epoxide,2.5,ng/L,125872274.2944982,0.007857942857771845
ORANGE CO,50348909.71779928,Total,"Indeno[1,2,3-cd]pyrene",2.5,ng/L,125872274.2944982,0.007857942857771845
ORANGE CO,50348909.71779928,Total,Malathion,2.5,ng/L,125872274.2944982,0.007857942857771845
ORANGE CO,50348909.71779928,Total,Merphos,1,ng/L,50348909.71779928,0.003143177143108738
ORANGE CO,50348909.71779928,Total,Methoxychlor,2.5,ng/L,125872274.2944982,0.007857942857771845
ORANGE CO,50348909.71779928,Total,Methyl Parathion,1,ng/L,50348909.71779928,0.003143177143108738
ORANGE CO,50348909.71779928,Total,Mevinphos (Phosdrin),5,ng/L,251744548.5889964,0.01571588571554369
ORANGE CO,50348909.71779928,Total,Mirex,2.5,ng/L,125872274.2944982,0.007857942857771845
ORANGE CO,50348909.71779928,Total,Naphthalene,3.013333333333333,ng/L,151718047.94963518,0.009471440457900998
ORANGE CO,50348909.71779928,Total,Phenanthrene,5.914285714285714,ng/L,297777837.4738414,0.018589647674957393
ORANGE CO,50348909.71779928,Total,Phorate,5,ng/L,251744548.5889964,0.01571588571554369
ORANGE CO,50348909.71779928,Total,Pyrene,3.182857142857143,ng/L,160253386.93036687,0.010004283821208956
ORANGE CO,50348909.71779928,Total,Tetrachlorvinphos (Stirofos),2,ng/L,100697819.43559857,0.006286354286217476
ORANGE CO,50348909.71779928,Total,Tokuthion (Prothiofos),3,ng/L,151046729.15339786,0.009429531429326215
ORANGE CO,50348909.71779928,Total,Toxaphene,12.5,ng/L,629361371.472491,0.039289714288859225
ORANGE CO,50348909.71779928,Total,trans-Nonachlor,1,ng/L,50348909.71779928,0.003143177143108738
ORANGE CO,50348909.71779928,Total,Trichloronate,1,ng/L,50348909.71779928,0.003143177143108738
ORANGE CO,50348909.71779928,Total,"Arsenic, Total",3.8528571428571428,ug/L,193987156.44129238,12.11021250709181
ORANGE CO,50348909.71779928,Dissolved,"Arsenic, Total",3.8528571428571428,ug/L,193987156.44129238,12.11021250709181
ORANGE CO,50348909.71779928,Total,"Cadmium, Total",3.5526666666666666,ug/L,178872893.25743493,11.166660663750978
ORANGE CO,50348909.71779928,Dissolved,"Cadmium, Total",3.5526666666666666,ug/L,178872893.25743493,11.166660663750978
ORANGE CO,50348909.71779928,Total,"Calcium, Total",200.54642857142858,ug/L,10097294026.36994,630.3529504178035
ORANGE CO,50348909.71779928,Total,Chromium 6+,0.23298387096774192,ug/L,11730483.885058235,0.732309577938802
ORANGE CO,50348909.71779928,Dissolved,Chromium 6+,0.23298387096774192,ug/L,11730483.885058235,0.732309577938802
ORANGE CO,50348909.71779928,Total,"Chromium, Total",0.43328125,ug/L,21815238.53866522,1.3618797215375829
ORANGE CO,50348909.71779928,Dissolved,"Chromium, Total",0.43328125,ug/L,21815238.53866522,1.3618797215375829
ORANGE CO,50348909.71779928,Total,"Copper, Total",3.782142857142857,ug/L,190426769.25410515,11.887944980543407
ORANGE CO,50348909.71779928,Dissolved,"Copper, Total",3.782142857142857,ug/L,190426769.25410515,11.887944980543407
ORANGE CO,50348909.71779928,Total,Dissolved Organic Carbon,9.282142857142857,ug/L,467345772.70200115,29.175419267641463
ORANGE CO,50348909.71779928,Total,"Hardness as CaCO3, Total",934.9642857142857,ug/L,47074432410.795265,2938.7583724801307
ORANGE CO,50348909.71779928,Total,"Iron, Total",74.7741935483871,ug/L,3764799120.188992,235.0285360556792
ORANGE CO,50348909.71779928,Dissolved,"Iron, Total",74.7741935483871,ug/L,3764799120.188992,235.0285360556792
ORANGE CO,50348909.71779928,Total,"Lead, Total",0.1,ug/L,5034890.971779929,0.31431771431087385
ORANGE CO,50348909.71779928,Dissolved,"Lead, Total",0.1,ug/L,5034890.971779929,0.31431771431087385
ORANGE CO,50348909.71779928,Total,"Magnesium, Total",105.48928571428571,ug/L,5311270522.623705,331.57151170001
ORANGE CO,50348909.71779928,Total,"Manganese, Total",303.35535714285714,ug/L,15273611489.196472,953.4996248110166
ORANGE CO,50348909.71779928,Dissolved,"Manganese, Total",303.35535714285714,ug/L,15273611489.196472,953.4996248110166
ORANGE CO,50348909.71779928,Total,MBAS,0.05539473684210527,mg/L,2789064.604104408,174.11547069062883
ORANGE CO,50348909.71779928,Total,"Mercury, Total",0.02603448275862069,ug/L,1310807.8219633952,0.0818309911395551
ORANGE CO,50348909.71779928,Dissolved,"Mercury, Total",0.02603448275862069,ug/L,1310807.8219633952,0.0818309911395551
ORANGE CO,50348909.71779928,Total,"Nickel, Total",29.211111111111112,ug/L,1470747596.089937,91.81569676925415
ORANGE CO,50348909.71779928,Dissolved,"Nickel, Total",29.211111111111112,ug/L,1470747596.089937,91.81569676925415
ORANGE CO,50348909.71779928,Total,"Selenium, Total",6.932666666666667,ug/L,349052208.1035965,21.790599407458515
ORANGE CO,50348909.71779928,Dissolved,"Selenium, Total",6.932666666666667,ug/L,349052208.1035965,21.790599407458515
ORANGE CO,50348909.71779928,Total,"Silver, Total",0.1,ug/L,5034890.971779929,0.31431771431087385
ORANGE CO,50348909.71779928,Dissolved,"Silver, Total",0.1,ug/L,5034890.971779929,0.31431771431087385
ORANGE CO,50348909.71779928,Total,"Thallium, Total",0.11838709677419355,ug/L,5960661.247236238,0.37211161661964737
ORANGE CO,50348909.71779928,Dissolved,"Thallium, Total",0.11838709677419355,ug/L,5960661.247236238,0.37211161661964737
ORANGE CO,50348909.71779928,Total,Total Organic Carbon (TOC),8.896428571428572,mg/L,447925478.9537072,27963.05094101381
ORANGE CO,50348909.71779928,Total,"Zinc, Total",12.5,ug/L,629361371.472491,39.28971428885923
ORANGE CO,50348909.71779928,Dissolved,"Zinc, Total",12.5,ug/L,629361371.472491,39.28971428885923
ORANGE CO,50348909.71779928,Total,"Ammonia, as Nitrogen",0.6338888888888888,mg/L,31915614.437782764,1992.42506682615
ORANGE CO,50348909.71779928,Total,Chloride,453.92857142857144,mg/L,22854808661.18675,1426777.910318288
ORANGE CO,50348909.71779928,Total,Nitrate + Nitrite as N,3.125714285714286,mg/L,157376306.37506405,9824.673698745599
ORANGE CO,50348909.71779928,Total,"Nitrogen, Total Kjeldahl",2.2060714285714287,mg/L,111073291.18815935,6934.073290350956
ORANGE CO,50348909.71779928,Total,Orthophosphate as P,0.2412857142857143,mg/L,12148472.644766143,758.4037421015227
ORANGE CO,50348909.71779928,Total,pH,7.809642857142857,NA,393207003.14254177,NA
ORANGE CO,50348909.71779928,Total,Phosphorus as PO4,1.0685714285714285,mg/L,53801406.38416266,3358.709290064766
ORANGE CO,50348909.71779928,Total,SpecificConductivity,3371.4285714285716,NA,169747752762.86615,NA
ORANGE CO,50348909.71779928,Total,Sulfate,809.6428571428571,mg/L,40764635117.94678,2544850.922652682
ORANGE CO,50348909.71779928,Total,Total Dissolved Solids,2032.857142857143,mg/L,102352140754.89769,6389630.106633907
ORANGE CO,50348909.71779928,Total,VSS,3.5,mg/L,176221184.01229748,11001.120000880583
ORANGE CO,50348909.71779928,Total,TSS,2.8105263157894735,mg/L,141506935.73318323,8833.982075895085
ORANGE CO,50348909.71779928,Total,E. coli,2611.9444444444443,CFU/100 mL,131508555021.24074,37239014508254.695
ORANGE CO,50348909.71779928,Total,Enterococcus,5100,CFU/100 mL,256779439560.77634,72711720341545.92
ORANGE CO,50348909.71779928,Total,Fecal coliforms,5761.1578947368425,CFU/100 mL,290068018712.09186,82137980722665.625
ORANGE CO,50348909.71779928,Total,Total Coliforms,73043.94736842105,CFU/100 mL,3677683111484.314,1041402171312790.3
ORANGE CO,50348909.71779928,NA,NA,NA,NA,NA,NA
LAGUNA HILLS,29700585.041044578,Total,d10-Acenaphthene,88.5,ng/L,2628501776.1324453,0.16409186911230186
LAGUNA HILLS,29700585.041044578,Total,d10-Phenanthrene,95.5,ng/L,2836405871.4197574,0.17707088700819015
LAGUNA HILLS,29700585.041044578,Total,d12-Chrysene,100.5,ng/L,2984908796.62498,0.18634161407668176
LAGUNA HILLS,29700585.041044578,Total,d8-Naphthalene,67.5,ng/L,2004789490.270509,0.125154815424637
LAGUNA HILLS,29700585.041044578,Total,PCB030,98,ng/L,2910657334.0223684,0.18170625054243592
LAGUNA HILLS,29700585.041044578,Total,PCB112,89,ng/L,2643352068.6529675,0.16501894181915103
LAGUNA HILLS,29700585.041044578,Total,PCB198,91,ng/L,2702753238.7350564,0.16872723264654765
